item_id,restaurant_id,name,category,price,is_veg,popularity_score,rating,num_ratings,is_available,margin,is_promotional,is_new
item_2018,rest_85,Indian Tea,beverage,14.66,True,0.5645427465517978,4.236433310230016,366,True,0.2042215770020404,False,False
item_2019,rest_85,Indian Tea,beverage,13.05,False,0.5243122032353408,3.523673320894115,153,True,0.44329718252530703,False,False
item_2020,rest_85,Indian Spring Rolls,side,33.51,True,0.9298006827130578,4.811418105596344,290,True,0.3651809518725308,False,False
item_2021,rest_85,Indian Garlic Bread,side,34.81,False,0.679416763203019,4.445606159928358,149,True,0.32800748561741117,False,False
item_2022,rest_85,Indian Noodles,main,97.02,False,0.918543073550707,4.014281972991634,464,True,0.3611040939846636,False,False
item_2023,rest_85,Indian Tea,beverage,24.56,False,0.5089104370740176,4.733796008507567,13,True,0.29287285426734977,False,False
item_2024,rest_85,Indian Bruschetta,appetizer,26.45,True,0.7785193124919277,3.805441584549031,248,True,0.4270817393112653,False,False
item_2025,rest_85,Indian Pepsi,beverage,18.69,False,0.9490288405219576,4.895256780360281,213,True,0.46976085255802535,False,False
item_2026,rest_85,Indian Garlic Bread,side,17.74,False,0.7036218837927134,3.9781930679791384,228,True,0.49468643534012935,False,False
item_2027,rest_85,Indian Pasta,main,143.71,False,0.9099599986046998,4.762965067793226,301,False,0.3199507459999938,False,False
item_2028,rest_85,Indian Burger,main,139.37,True,0.628811631885176,4.843487908210357,405,True,0.2852434039392879,False,False
item_2029,rest_85,Indian Lassi,beverage,16.35,False,0.6112526907209055,4.136081978533713,98,True,0.2763897319116516,False,False
item_2030,rest_86,American Juice,beverage,30.62,False,0.6391715094991541,3.73097452195941,225,True,0.3771681075023301,False,False
item_2031,rest_86,American Fries,side,116.22,False,0.5713920500827567,4.623612378371949,458,True,0.4276422988931168,False,False
item_2032,rest_86,American Soup,appetizer,64.27,True,0.6391483727632403,3.7744034573058567,328,True,0.4785256862895201,False,False
item_2033,rest_86,American Coffee,beverage,46.66,False,0.5416075676027876,3.9795151992154127,227,True,0.3905295817674805,False,False
item_2034,rest_86,American Brownie,dessert,106.57,True,0.7363280997252869,3.8642361897762223,50,True,0.2944480288946613,True,False
item_2035,rest_86,American Ice Cream,dessert,94.99,False,0.7853538088485124,4.365893900119863,433,True,0.37316670452220546,False,False
item_2036,rest_86,American Tiramisu,dessert,88.84,False,0.5822112901514975,4.98736243939185,242,True,0.31320224307170347,False,False
item_2037,rest_86,American Water,beverage,43.8,True,0.5911019882987083,3.615760731365109,182,True,0.3968269729170404,False,False
item_2038,rest_86,American Fries,side,53.14,False,0.9857357823648494,4.842464732192737,316,True,0.2595246668489193,False,False
item_2039,rest_86,American Biryani,main,332.13,False,0.9274596987757849,3.9430542501766954,309,True,0.4850181910517072,False,False
item_2040,rest_86,American Burger,main,393.61,False,0.6550933548644814,4.079296358838624,224,True,0.4014953644425534,False,False
item_2041,rest_86,American Tea,beverage,40.68,False,0.6967739123836896,4.802321137031132,497,True,0.21325480602570152,False,False
item_2042,rest_86,American Juice,beverage,31.87,True,0.8777674399120023,4.340128507428196,252,True,0.28733688213753555,False,False
item_2043,rest_86,American Noodles,main,430.47,True,0.9634300559081344,3.825175274864462,63,True,0.4940513902633344,False,False
item_2044,rest_86,American Garlic Bread,side,76.25,True,0.855869421697175,4.956249736637722,280,True,0.20731561838465176,False,False
item_2045,rest_86,American Pasta,main,422.28,False,0.5815745565976034,4.343956179533103,482,True,0.21846976262329165,False,False
item_2046,rest_86,American Lassi,beverage,46.19,False,0.6091566552514873,3.999480525558907,399,True,0.4540680929271008,False,False
item_2047,rest_86,American Chicken Wings,appetizer,127.02,True,0.8776356191926051,4.899151993626305,281,True,0.41792989447729356,False,False
item_2048,rest_86,American Biryani,main,254.89,True,0.6759047247866357,4.677092705984449,441,True,0.2075445475979465,False,False
item_2049,rest_86,American Burger,main,399.34,False,0.5868114067072094,3.8479391383712156,280,True,0.24249524306895437,False,False
item_2050,rest_86,American Nachos,side,102.72,False,0.5405937538500181,4.204269577217412,165,True,0.3430978846274315,False,False
item_2051,rest_86,American Water,beverage,30.94,False,0.7624639005681428,3.948233822397583,334,True,0.24286821359633237,False,False
item_2052,rest_86,American Pasta,main,280.58,False,0.7747367347590477,4.8049858933738445,183,True,0.24580866711094101,False,False
item_2053,rest_86,American Tea,beverage,32.65,False,0.859925357254203,4.920279911626305,195,True,0.4367538092265385,False,False
item_2054,rest_86,American Biryani,main,334.93,True,0.967291404681472,4.109920392681708,142,True,0.2123179897601601,False,False
item_2055,rest_86,American Fries,side,48.53,False,0.7328264761951755,4.689248167746104,326,True,0.4999003367244618,False,False
item_2056,rest_86,American Burger,main,360.56,True,0.6835294300578341,4.665105565140024,410,False,0.3258262827262568,False,False
item_2057,rest_86,American Cheesecake,dessert,109.43,False,0.6952483880350795,4.488693175876532,189,False,0.3683340827647973,False,False
item_2058,rest_87,Indian Pasta,main,262.31,True,0.9405505926848914,4.320991316552443,195,True,0.39941704081075313,False,False
item_2059,rest_87,Indian Water,beverage,71.5,False,0.8725649376761861,4.899187346914543,156,False,0.34975355322758084,False,False
item_2060,rest_87,Indian Salad,side,48.86,False,0.9574276863825306,4.099251649505184,73,True,0.4481120631251536,False,False
item_2061,rest_87,Indian Samosa,appetizer,146.77,False,0.7254537266750698,3.7979399059813446,35,True,0.21748158251357014,True,False
item_2062,rest_87,Indian Water,beverage,51.62,False,0.6547915873250871,3.6525324503949577,164,True,0.21039991949128495,False,False
item_2063,rest_87,Indian Lassi,beverage,68.42,False,0.7538772297871104,4.898228550950797,273,True,0.4931518675444823,False,False
item_2064,rest_87,Indian Water,beverage,62.6,False,0.5360378496560622,4.740891686595575,464,True,0.4262481027177497,False,False
item_2065,rest_87,Indian Bruschetta,appetizer,142.24,False,0.9549582480748673,4.053140033882437,222,True,0.271545911202823,False,False
item_2066,rest_87,Indian Samosa,appetizer,139.88,True,0.5146733990877645,4.8785741426071265,486,True,0.4690462384723359,False,False
item_2067,rest_87,Indian Lassi,beverage,67.34,False,0.6450379932395784,4.4378621267704546,138,True,0.4326167636498075,True,False
item_2068,rest_87,Indian Burger,main,370.79,False,0.7349763044550495,3.685141904487417,249,True,0.42900206944250685,False,False
item_2069,rest_87,Indian Burger,main,324.34,False,0.8540376900922345,4.6495201201121095,41,True,0.4732605859760155,False,False
item_2070,rest_87,Indian Garlic Bread,side,80.96,True,0.9201892501310368,4.570631665440476,472,True,0.44902325710740276,False,False
item_2071,rest_87,Indian Noodles,main,240.25,True,0.9113726092330208,4.39649757295987,336,False,0.43245310658701397,False,False
item_2072,rest_87,Indian Tea,beverage,35.91,True,0.7266534404445282,4.356938174056894,418,True,0.21372030650138213,False,False
item_2073,rest_87,Indian Pizza,main,278.96,False,0.8258212273866983,3.5722447639829693,89,True,0.4909410384890561,False,False
item_2074,rest_87,Indian Pasta,main,230.58,True,0.5963694202747503,3.590168366164469,204,True,0.20376510067375764,False,False
item_2075,rest_87,Indian Spring Rolls,side,65.87,False,0.6052200139700288,4.86011542576525,407,True,0.491913915814346,False,False
item_2076,rest_87,Indian Coffee,beverage,73.04,False,0.8967492826300143,4.154242897440725,340,True,0.3492789392218981,False,False
item_2077,rest_87,Indian Sushi,main,373.99,False,0.6800020597212789,3.6418293249430143,175,True,0.4932554610261508,False,False
item_2078,rest_87,Indian Curry,main,270.6,True,0.8619890569618629,4.430283468834186,230,True,0.4780951812380925,False,False
item_2079,rest_87,Indian Biryani,main,276.21,False,0.6741518786501768,4.852942449699958,272,True,0.451156754580307,True,False
item_2080,rest_87,Indian Lassi,beverage,65.89,False,0.5445570320572424,4.060024979878114,475,True,0.36240799763985165,False,False
item_2081,rest_88,Mexican Nachos,side,84.66,False,0.8836875381701891,3.8044294889097308,82,True,0.45626935630458965,False,False
item_2082,rest_88,Mexican Raita,side,77.16,True,0.6059508997796174,4.981892506445028,94,True,0.3293942205827485,False,False
item_2083,rest_88,Mexican Fries,side,52.37,False,0.5931512601605098,4.637229633972056,189,True,0.40348112456077867,False,False
item_2084,rest_88,Mexican Tacos,main,286.59,True,0.7892624726359336,4.270599591937083,279,True,0.3682308437743037,False,False
item_2085,rest_88,Mexican Tea,beverage,42.48,False,0.553870099403786,4.495861343745819,45,True,0.3424828328397125,False,False
item_2086,rest_88,Mexican Garlic Bread,side,105.81,True,0.5721039561129602,3.53224393641674,134,True,0.24026530030271684,False,False
item_2087,rest_88,Mexican Pizza,main,320.3,False,0.9567758850499419,3.9160215563586283,104,True,0.3584274584084097,False,False
item_2088,rest_88,Mexican Tiramisu,dessert,90.68,False,0.7717974877517347,3.9687400497055894,280,True,0.42815466236953637,False,False
item_2089,rest_88,Mexican Garlic Bread,side,50.44,False,0.7244658709284125,4.245619764383418,50,True,0.43617490486536725,False,False
item_2090,rest_88,Mexican Soup,appetizer,143.06,False,0.8506732683023752,4.03100795527955,22,True,0.48300370314431906,False,False
item_2091,rest_88,Mexican Pizza,main,340.93,True,0.7638886019067634,4.014309790370092,338,True,0.465100468625464,True,False
item_2092,rest_88,Mexican Curry,main,409.83,False,0.5279427204296674,4.624523264990433,77,True,0.32795364280581296,False,False
item_2093,rest_88,Mexican Pizza,main,386.42,True,0.8146192227220965,4.001394146887298,465,True,0.3203307945052408,False,False
item_2094,rest_88,Mexican Pasta,main,415.13,False,0.8460619212829651,4.605325488479179,210,True,0.3118280592079918,False,False
item_2095,rest_88,Mexican Tacos,main,379.3,False,0.7913727511627163,4.725392683663446,279,True,0.34508414835028817,True,False
item_2096,rest_88,Mexican Tiramisu,dessert,107.65,False,0.907536321338025,4.806645298136597,216,True,0.3729384420581589,False,False
item_2097,rest_88,Mexican Sushi,main,239.41,True,0.8089572062058461,3.757699942032956,187,True,0.2736994264232452,False,False
item_2098,rest_88,Mexican Fries,side,75.15,True,0.9234246214358364,3.6840541493028254,153,True,0.20025271205960535,False,False
item_2099,rest_89,Thai Tacos,main,154.42,False,0.5718035470023513,3.881507536770288,124,True,0.42322518033251566,False,False
item_2100,rest_89,Thai Fries,side,36.06,False,0.5219178124214015,3.567925518196631,233,True,0.4203028842798514,False,False
item_2101,rest_89,Thai Brownie,dessert,97.8,False,0.9373900829314672,4.416007031765152,94,True,0.3320250574422652,True,False
item_2102,rest_89,Thai Biryani,main,222.42,False,0.9977472056529821,4.24442650513232,203,True,0.3972837083803556,False,False
item_2103,rest_89,Thai Cheesecake,dessert,100.43,False,0.905470075913331,3.5291215111880803,273,True,0.38836159393482284,False,False
item_2104,rest_89,Thai Juice,beverage,36.06,True,0.7830265294462566,4.426865074922915,348,True,0.4892475047709677,False,False
item_2105,rest_89,Thai Noodles,main,201.3,True,0.8046866468587712,3.8735380656512293,65,True,0.4002863361910065,False,False
item_2106,rest_89,Thai Chicken Wings,appetizer,54.89,True,0.7787815342069286,4.452272425530806,325,False,0.257790955195564,False,False
item_2107,rest_89,Thai Salad,side,51.49,True,0.6338120939092908,3.6876439186916636,79,True,0.2163779802579055,False,False
item_2108,rest_89,Thai Pasta,main,254.46,False,0.5985634994474134,4.87904371538214,396,True,0.2764711914140031,False,False
item_2109,rest_89,Thai Tacos,main,189.07,False,0.7773266975254505,4.53597328411395,163,True,0.34261382135410057,False,False
item_2110,rest_89,Thai Salad,side,40.33,True,0.5047185982670062,4.8058077117573434,19,True,0.480043288036489,False,False
item_2111,rest_89,Thai Tiramisu,dessert,102.44,True,0.5033799206574328,4.95177848376534,142,True,0.3430942201173694,False,False
item_2112,rest_89,Thai Tacos,main,154.09,False,0.7933586482529256,3.9497403277916767,239,True,0.3730504964275375,False,False
item_2113,rest_89,Thai Brownie,dessert,111.48,False,0.863001612356033,3.800355767438031,309,True,0.4750995060611275,False,False
item_2114,rest_89,Thai Brownie,dessert,53.04,False,0.9243865228978535,4.094974176570761,232,True,0.36536596382155334,False,False
item_2115,rest_89,Thai Pasta,main,290.03,False,0.7874374093338719,3.6592308597204153,316,True,0.34893497216482805,False,False
item_2116,rest_89,Thai Pizza,main,279.82,False,0.9261216392869527,3.584543166683634,352,True,0.4526772629563681,False,False
item_2117,rest_89,Thai Samosa,appetizer,70.2,False,0.9541143297742398,4.5826200335464655,315,True,0.40031681050000145,False,False
item_2118,rest_89,Thai Salad,side,73.98,True,0.6257180208857278,4.849911357688589,434,True,0.3441422299428185,False,False
item_2119,rest_89,Thai Burger,main,187.26,True,0.9220642649722395,4.3132905188009545,220,True,0.3067385073223986,False,False
item_2120,rest_89,Thai Chicken Wings,appetizer,74.95,False,0.5582371895061838,4.415188513909535,436,True,0.2616135176390767,False,False
item_2121,rest_89,Thai Tacos,main,268.37,True,0.8789145057837098,3.648363025243795,325,True,0.39356110653609333,True,False
item_2122,rest_89,Thai Cheesecake,dessert,50.01,False,0.9512205579133505,4.497508954678839,228,True,0.49957629570708506,False,False
item_2123,rest_89,Thai Biryani,main,283.46,False,0.6244709210576141,4.811909526520138,454,True,0.35997102525600844,False,False
item_2124,rest_89,Thai Tiramisu,dessert,64.47,True,0.8418981772986289,4.087923200665374,242,True,0.46351986438619786,False,False
item_2125,rest_89,Thai Juice,beverage,24.32,False,0.7538451112417173,4.758295216437507,383,True,0.2342290374549073,False,False
item_2126,rest_89,Thai Burger,main,279.21,True,0.8541072048376475,4.6610487606462385,340,True,0.40355353210024303,False,False
item_2127,rest_89,Thai Ice Cream,dessert,64.29,True,0.8045498334914958,4.919874689440418,444,True,0.22982219328849357,False,False
item_2128,rest_90,Chinese Salad,side,38.27,False,0.5574508299389007,3.7203448012421667,106,True,0.386524513979311,False,False
item_2129,rest_90,Chinese Water,beverage,19.23,False,0.5649817983773772,4.728342142667531,271,True,0.42447070954524846,False,False
item_2130,rest_90,Chinese Spring Rolls,side,30.03,False,0.871593661973467,4.940734053513458,16,True,0.39748610319755495,False,False
item_2131,rest_90,Chinese Tiramisu,dessert,39.81,False,0.6484876697046726,4.436977285953407,495,True,0.3542974868225177,False,False
item_2132,rest_90,Chinese Curry,main,88.89,True,0.7693379457432268,4.23481470140376,302,True,0.3218472873118051,False,False
item_2133,rest_90,Chinese Noodles,main,95.16,True,0.7095247010173618,4.200473847813873,426,True,0.27417766305072355,False,False
item_2134,rest_90,Chinese Pizza,main,146.88,True,0.8041897977851242,4.5939008291702,203,True,0.2477809461271877,False,False
item_2135,rest_90,Chinese Tacos,main,89.34,False,0.682198777706523,4.0739006338427,239,True,0.371428854535632,True,False
item_2136,rest_90,Chinese Nachos,side,30.0,False,0.8376849430435355,4.041282317089525,296,True,0.32193088248322027,True,False
item_2137,rest_90,Chinese Pasta,main,80.35,False,0.5423758615513257,4.611248306330283,394,True,0.21841924474433183,False,False
item_2138,rest_90,Chinese Sushi,main,103.09,True,0.8989781482517465,4.534358326207739,417,True,0.30275428457946957,False,False
item_2139,rest_90,Chinese Noodles,main,102.73,True,0.5688144148810388,4.107302052449229,267,True,0.3080269593866789,False,False
item_2140,rest_90,Chinese Pizza,main,100.89,False,0.8969270494376611,4.2407453383710445,195,True,0.24929140307279257,False,False
item_2141,rest_90,Chinese Nachos,side,18.95,False,0.7535930949223792,4.990926661907505,457,False,0.23689328761135015,False,False
item_2142,rest_90,Chinese Lassi,beverage,22.8,False,0.6444228296033568,4.8902504508456515,61,True,0.23159130849404386,False,False
item_2143,rest_90,Chinese Fries,side,26.99,False,0.8561716055874742,3.870420308956676,390,True,0.4372175128202647,False,False
item_2144,rest_90,Chinese Raita,side,16.09,False,0.8934473547534777,4.497208348050355,200,True,0.23383203841973682,False,False
item_2145,rest_90,Chinese Curry,main,88.16,False,0.8917040476385678,4.571697843030151,190,True,0.3721274381262746,False,False
item_2146,rest_90,Chinese Nachos,side,15.32,False,0.794119775893841,4.9819345034763405,207,True,0.22181719029223693,False,False
item_2147,rest_90,Chinese Curry,main,121.08,True,0.749259606571582,4.910921521464747,425,True,0.3220002220484906,True,False
item_2148,rest_90,Chinese Soup,appetizer,24.93,False,0.7491233455446327,3.8389636428688463,472,True,0.30423941947918104,False,False
item_2149,rest_90,Chinese Garlic Bread,side,29.77,False,0.5736483129191938,3.8035514222241154,262,True,0.3998545933997522,False,False
item_2150,rest_90,Chinese Garlic Bread,side,36.01,True,0.7312029756929463,3.8234699626298037,467,True,0.4818125014398698,False,False
item_2151,rest_90,Chinese Coffee,beverage,22.7,True,0.8717783177667562,4.262699546288378,149,True,0.497512259918341,False,False
item_2152,rest_90,Chinese Fries,side,26.31,False,0.8947997101723347,4.4473170195079605,418,True,0.38857411903668493,True,False
item_2153,rest_90,Chinese Pizza,main,149.59,False,0.9472461014042015,3.5694722867788546,344,True,0.24449500396254725,True,False
item_2154,rest_90,Chinese Salad,side,25.97,True,0.7443545137703469,4.006055948447778,344,True,0.28297533537720687,False,False
item_2155,rest_90,Chinese Pizza,main,130.6,True,0.7242290138760108,4.462648192715747,122,True,0.24748771186871027,False,False
item_2156,rest_90,Chinese Tea,beverage,23.04,False,0.884759462507519,3.584467638800595,151,True,0.2878226538648896,False,False
item_2157,rest_91,Japanese Salad,side,143.63,False,0.7056898147880497,4.713450965074128,58,True,0.33658802439869384,True,False
item_2158,rest_91,Japanese Pasta,main,349.16,True,0.9424331496532784,4.419728263959756,443,False,0.25653256814444836,True,False
item_2159,rest_91,Japanese Pasta,main,464.74,False,0.9695124502920872,3.5548410771571293,464,True,0.40271088731941473,False,False
item_2160,rest_91,Japanese Raita,side,62.58,False,0.9632632180116358,4.885621105592913,230,True,0.28288419241510243,False,False
item_2161,rest_91,Japanese Juice,beverage,88.76,False,0.5670490030091677,4.6068844904526225,110,False,0.3060074757459691,False,False
item_2162,rest_91,Japanese Pizza,main,513.07,True,0.8879968248492109,4.403843594415813,283,True,0.2572298570137519,False,False
item_2163,rest_91,Japanese Spring Rolls,side,82.17,False,0.6249013500985601,4.149235523049886,182,True,0.4582773383765268,False,False
item_2164,rest_91,Japanese Curry,main,325.16,False,0.8520615044589557,3.5980060324643013,270,True,0.43275711952117946,False,False
item_2165,rest_91,Japanese Burger,main,484.54,False,0.6646680963429963,4.65831645266652,382,True,0.36263894079188297,False,False
item_2166,rest_91,Japanese Nachos,side,71.28,True,0.6892179463784892,4.342922224739664,39,True,0.30236124896016137,False,False
item_2167,rest_91,Japanese Fries,side,112.34,False,0.7610681121009703,3.964147878525127,153,True,0.36731974857927263,True,False
item_2168,rest_91,Japanese Tiramisu,dessert,238.95,False,0.5487389547678941,4.772406538466661,346,True,0.3079533610458819,False,False
item_2169,rest_91,Japanese Lassi,beverage,91.09,False,0.7767301026159934,3.822506485603505,454,True,0.3658217872885587,False,False
item_2170,rest_91,Japanese Lassi,beverage,41.78,False,0.9963367752998492,4.628323643904389,299,True,0.29969276003240497,False,False
item_2171,rest_91,Japanese Nachos,side,116.84,True,0.9265415970141887,3.700889272901349,87,True,0.25244070060774637,True,False
item_2172,rest_91,Japanese Raita,side,89.15,False,0.7091369672785004,4.344707454978183,104,True,0.21540617016602606,False,False
item_2173,rest_91,Japanese Lassi,beverage,88.56,True,0.5208127329323042,4.8395343377759765,228,True,0.3862153447091661,False,False
item_2174,rest_91,Japanese Juice,beverage,63.95,True,0.6541252233161783,4.243963554286747,230,True,0.2637884426507718,True,False
item_2175,rest_91,Japanese Nachos,side,136.63,False,0.5071810104564094,4.403623735606527,234,True,0.45606478966596053,True,False
item_2176,rest_91,Japanese Curry,main,450.11,True,0.9557289094704584,3.804295836668422,474,True,0.3385405233446332,False,False
item_2177,rest_91,Japanese Sushi,main,333.3,False,0.7324356486861194,4.74053187537719,198,True,0.4738173961774939,False,False
item_2178,rest_91,Japanese Spring Rolls,side,155.44,False,0.7392330998755969,4.408985586982526,206,True,0.4627102484366287,False,False
item_2179,rest_92,American Garlic Bread,side,92.84,True,0.9018941499965375,4.265751321339821,490,True,0.4399441675797472,False,False
item_2180,rest_92,American Tacos,main,478.06,True,0.956178938854759,3.842899745927788,86,True,0.3566970171351357,True,False
item_2181,rest_92,American Soup,appetizer,106.94,False,0.5376335306880524,4.8487336254416995,136,True,0.422506442326439,False,False
item_2182,rest_92,American Water,beverage,86.45,False,0.7883677868084851,4.454816833681655,121,False,0.4218514499472795,False,False
item_2183,rest_92,American Curry,main,372.17,False,0.8071238816032209,3.971998155568855,478,True,0.4339934544798945,False,False
item_2184,rest_92,American Tacos,main,486.97,True,0.7848933483642956,4.791256107634231,236,True,0.3067591185132956,False,False
item_2185,rest_92,American Curry,main,439.85,False,0.6043751427789003,4.462764771319263,244,True,0.3955346858371497,False,False
item_2186,rest_92,American Noodles,main,341.63,False,0.8146911607507434,4.591164384995959,124,True,0.25011876729824917,False,False
item_2187,rest_92,American Cheesecake,dessert,156.82,False,0.6552920568262421,4.396564281351864,244,True,0.2634473641391002,False,False
item_2188,rest_92,American Bruschetta,appetizer,153.69,False,0.7266671645158493,3.544497525571654,179,True,0.3736347402245721,False,False
item_2189,rest_92,American Salad,side,121.43,True,0.7477583436567135,3.55259988278316,194,True,0.27339327828935805,False,False
item_2190,rest_92,American Biryani,main,331.15,True,0.8051925123502524,4.358687905823806,130,True,0.3030663296207465,False,False
item_2191,rest_92,American Noodles,main,547.4,True,0.6652172254856965,3.5444257333691267,318,True,0.2100689597608903,False,False
item_2192,rest_92,American Cheesecake,dessert,148.19,False,0.509893278485122,4.877475833481306,170,True,0.2639559409226142,False,False
item_2193,rest_92,American Pepsi,beverage,95.34,True,0.9991868505995425,4.683691599990159,459,True,0.20797618568741907,False,False
item_2194,rest_92,American Curry,main,318.2,True,0.5871343881373063,4.066693152085927,206,True,0.4929349371755408,False,False
item_2195,rest_92,American Samosa,appetizer,97.32,False,0.8119439400286927,4.158887358532418,114,True,0.2933731589752134,False,False
item_2196,rest_92,American Noodles,main,323.98,False,0.6904023941517353,4.579267520587764,463,True,0.28657333279080344,False,False
item_2197,rest_92,American Pasta,main,327.5,False,0.9904963752808956,4.884431061509937,59,True,0.2398128078282393,False,False
item_2198,rest_92,American Chicken Wings,appetizer,176.42,False,0.5850831593195255,4.2178558845496745,304,True,0.48897075387395383,False,False
item_2199,rest_92,American Nachos,side,157.97,False,0.6434712815197146,4.449415351203905,306,True,0.30927211473723,False,False
item_2200,rest_92,American Salad,side,120.18,False,0.7108751361873051,4.357584956634684,259,True,0.29244246356942655,False,False
item_2201,rest_92,American Water,beverage,62.9,False,0.7039374778620751,4.930517222511407,226,True,0.3660987005225035,False,False
item_2202,rest_92,American Pasta,main,555.52,False,0.6410521678601275,4.034679043286461,58,True,0.29958420504303773,False,False
item_2203,rest_92,American Sushi,main,419.35,True,0.6545203186970947,3.997228899146356,178,True,0.38854117467350546,False,False
item_2204,rest_93,Chinese Brownie,dessert,95.34,True,0.7530897132290402,4.082809470208935,78,True,0.4576521348789097,False,False
item_2205,rest_93,Chinese Nachos,side,50.86,True,0.5764413714127816,4.474959418957977,453,True,0.4458867336386274,False,False
item_2206,rest_93,Chinese Pasta,main,164.01,True,0.8898709360481747,4.228748679891529,189,True,0.4330151875136281,False,False
item_2207,rest_93,Chinese Lassi,beverage,20.81,True,0.7606665987688757,4.872553123821067,132,True,0.36721015268918067,False,False
item_2208,rest_93,Chinese Pakora,appetizer,56.59,False,0.5359913369676322,4.538827495386158,320,True,0.2998035431096144,False,False
item_2209,rest_93,Chinese Coke,beverage,26.32,True,0.9911063000259901,3.511125877894473,78,True,0.2327672298721138,False,False
item_2210,rest_93,Chinese Fries,side,68.18,False,0.5256707867771742,4.245862253236278,476,True,0.31285459023233064,False,False
item_2211,rest_93,Chinese Water,beverage,33.39,True,0.9044605635484451,4.778194679260564,21,True,0.3026308214385087,False,False
item_2212,rest_93,Chinese Tacos,main,179.05,False,0.6648135010852642,4.228742498460928,81,True,0.39800298905745096,False,False
item_2213,rest_93,Chinese Salad,side,64.17,False,0.6983337631781446,4.49322129908599,355,True,0.45171413977559677,False,False
item_2214,rest_93,Chinese Tea,beverage,25.23,False,0.8697314050718896,4.368981135177671,170,True,0.29891559576477394,False,False
item_2215,rest_93,Chinese Bruschetta,appetizer,81.21,False,0.7300851906338262,3.9134841977007486,293,True,0.27117424771482745,False,False
item_2216,rest_93,Chinese Tiramisu,dessert,63.59,False,0.8315604649586665,3.578526681513,74,True,0.2565339820463029,False,False
item_2217,rest_93,Chinese Burger,main,264.49,True,0.574342846305745,4.80874771390139,256,True,0.45092106075029814,False,False
item_2218,rest_93,Chinese Pepsi,beverage,45.02,True,0.9754203114910485,4.068057800545794,448,True,0.4554224958663124,False,False
item_2219,rest_94,Indian Chicken Wings,appetizer,130.21,False,0.6320664468230031,4.641290573035584,277,True,0.3129808161001681,False,False
item_2220,rest_94,Indian Samosa,appetizer,64.37,True,0.6014387560523076,4.07312981218192,489,True,0.2501828216901661,False,False
item_2221,rest_94,Indian Pepsi,beverage,70.0,False,0.6787937932329076,4.688501640574056,385,True,0.2673154951748725,False,False
item_2222,rest_94,Indian Spring Rolls,side,117.97,True,0.9734000658132471,4.693746738315398,312,True,0.47473740026556377,False,False
item_2223,rest_94,Indian Noodles,main,246.22,True,0.6813109134630168,4.015942484802133,343,True,0.4233768728061957,True,False
item_2224,rest_94,Indian Pepsi,beverage,71.69,True,0.8470794279631486,4.775933223601891,95,True,0.4879317983445528,False,False
item_2225,rest_94,Indian Burger,main,369.01,False,0.6483018262024728,4.8748803237000065,359,True,0.2500818709452302,False,False
item_2226,rest_94,Indian Ice Cream,dessert,85.41,False,0.5483941335684261,4.217911949049748,218,True,0.23213588835693183,False,False
item_2227,rest_94,Indian Coke,beverage,59.81,False,0.6028299651887131,3.6553862157012436,238,True,0.45492034315821844,False,False
item_2228,rest_94,Indian Ice Cream,dessert,141.71,True,0.5430170650495669,4.942370690856196,404,True,0.3991286882059424,False,False
item_2229,rest_94,Indian Biryani,main,245.54,False,0.5327565976489823,4.476398654295625,348,True,0.48943837905908383,False,False
item_2230,rest_94,Indian Ice Cream,dessert,76.02,False,0.8819931507234867,3.7314040981889702,13,True,0.3554877805589306,False,False
item_2231,rest_94,Indian Pasta,main,324.65,True,0.9763888181079268,3.692552888458721,44,True,0.4188278012097164,False,False
item_2232,rest_94,Indian Sushi,main,230.07,False,0.8014891142536076,4.6014420675030445,159,True,0.35494320946623503,False,False
item_2233,rest_94,Indian Tiramisu,dessert,165.39,False,0.5614589312533964,3.896355220616646,343,True,0.3685371818940555,False,False
item_2234,rest_94,Indian Biryani,main,366.03,False,0.9134747187669927,4.0309717397957225,200,True,0.35305091931131116,False,False
item_2235,rest_94,Indian Spring Rolls,side,76.04,False,0.9889600556200193,4.841258576016056,426,True,0.4667841820736938,True,False
item_2236,rest_94,Indian Curry,main,257.97,False,0.6135945728184168,4.432669789352203,366,True,0.38137180431395823,False,False
item_2237,rest_94,Indian Sushi,main,435.13,True,0.6884101277869781,4.22464286768313,56,True,0.3125355681600694,False,False
item_2238,rest_94,Indian Juice,beverage,74.13,False,0.6810903148714575,4.226767576566463,232,True,0.20738147431194745,False,False
item_2239,rest_94,Indian Lassi,beverage,39.98,True,0.5480925395850029,4.709908079419269,211,True,0.4130683919746979,False,False
item_2240,rest_94,Indian Biryani,main,244.69,True,0.7731212988149678,3.77028210508119,47,True,0.43936180768172767,True,False
item_2241,rest_94,Indian Tacos,main,331.41,True,0.685014237886449,4.055800363818628,482,True,0.2758523050108831,False,False
item_2242,rest_94,Indian Garlic Bread,side,53.46,True,0.6516202267603348,3.65516595744591,404,True,0.24720301705804576,False,False
item_2243,rest_94,Indian Raita,side,95.91,True,0.8886033699082161,4.656474042138876,246,True,0.4625932586344353,False,False
item_2244,rest_94,Indian Tiramisu,dessert,153.98,False,0.9496176496277879,4.2832748008215935,300,True,0.3187469374325164,False,False
item_2245,rest_94,Indian Burger,main,315.85,True,0.8893923900517944,3.757507998803295,191,True,0.4845811085602534,False,False
